"Incident ID","Incident Date",State,"City Or County",Address,"# Victims Injured","# Victims Killed","# Subjects-Suspects Injured","# Subjects-Suspects Killed","# Subjects-Suspects Arrested",Operations
311922,"March 23, 2015",Tennessee,Clarksville,"900 block of Carpenter Street",4,1,0,0,0,N/A
311348,"March 22, 2015","New Mexico",Albuquerque,"10140 Lomas NE",6,1,0,0,0,N/A
310573,"March 21, 2015",Florida,Tampa,"1802 Seventh Ave",4,0,0,0,1,N/A
310356,"March 20, 2015",Oklahoma,"Oklahoma City","1300 block of N Stiles Ave",4,0,0,0,0,N/A
468151,"March 20, 2015",Texas,Lancaster,"1500 block of Reynolds Street",5,1,0,0,0,N/A
308839,"March 18, 2015","New Jersey",Newark,"200 block of Clinton Place",3,1,0,0,0,N/A
308728,"March 18, 2015",Arizona,Mesa,"1504 West Main Street",5,1,0,0,1,N/A
308687,"March 17, 2015",California,Stockton,"748 N Madison St",4,3,0,0,0,N/A
307512,"March 15, 2015",California,Compton,"2700 block of West Alondra Boulevard",4,0,0,0,0,N/A
306897,"March 14, 2015",Georgia,Atlanta,"2900 block of Delmar Lane",5,0,0,0,0,N/A
308201,"March 14, 2015",California,Coachella,"84000 block of Bagdad Avenue",4,0,0,0,0,N/A
305907,"March 13, 2015",Mississippi,Brookhaven,"1097 South First St.",3,2,0,0,1,N/A
304238,"March 10, 2015",Georgia,Columbus,"3023 Victory Drive",5,0,0,0,0,N/A
303659,"March 9, 2015",Illinois,Chicago,"200 block of West 105th",3,1,0,0,0,N/A
302786,"March 8, 2015","South Carolina",Seneca,"Wells Highway",3,1,0,0,0,N/A
491864,"March 7, 2015",Missouri,"Saint Louis","3140 Olive St",4,0,0,0,1,N/A
300860,"March 4, 2015",California,"San Bernardino","190 block of W Club Center Dr",4,3,0,0,0,N/A
300660,"March 1, 2015",Florida,Orlando,"4900 block of Steyr St",4,0,0,0,0,N/A
299344,"March 1, 2015",Michigan,Detroit,"9855 Chalmers St",5,1,0,0,2,N/A
299190,"February 28, 2015",Maryland,Baltimore,"4300 block of Welbourne Road",3,1,0,0,0,N/A
298122,"February 26, 2015",Missouri,Tyrone,"18279 Highway H",1,7,0,1,0,N/A
297681,"February 25, 2015",Texas,Houston,"5022 Mallow St",0,3,1,0,0,N/A
588835,"February 23, 2015",Florida,"Daytona Beach","Sheridan Road",4,0,0,0,1,N/A
296215,"February 22, 2015",Texas,Killeen,"1706 Godman St.",1,3,0,1,0,N/A
296327,"February 22, 2015","South Carolina",Charleston,"4224 Dorchester Road",4,0,0,0,1,N/A
296121,"February 22, 2015",Georgia,Clarkesville,"281 Lower Pond Court",2,2,0,1,0,N/A
295871,"February 20, 2015",California,Sacramento,"1417 R Street",4,0,0,0,0,N/A
295502,"February 17, 2015",Arkansas,"Little Rock","7900 Scott Hamilton",3,1,0,0,0,N/A
293883,"February 15, 2015",California,"Long Beach","200 block of W. 14th Street",5,0,0,0,5,N/A
290626,"February 9, 2015",Florida,"New Port Richey","9552 Adler St",1,3,0,0,0,N/A
290510,"February 8, 2015",Tennessee,Friendship,"251 Dupree Rd",6,0,0,0,0,N/A
289811,"February 7, 2015",Georgia,Douglasville,"3640 Willow Tree Circle",2,4,0,1,0,N/A
290098,"February 6, 2015",Oklahoma,Tulsa,"1219 N. Sheridan Road",3,1,1,0,2,N/A
289146,"February 5, 2015",Ohio,"Beachwood (Warrensville Heights)","20009 Harvard Ave",3,3,0,0,1,N/A
287529,"February 1, 2015","New York",Syracuse,"1217 West Fayette Street",6,0,0,0,1,N/A
287031,"February 1, 2015","New York","New York (Manhattan)","3345 Broadway",4,1,0,0,2,N/A
286810,"January 31, 2015",Georgia,Lagrange,"113 Woodstream Trl",0,4,0,0,1,N/A
285549,"January 28, 2015",Georgia,Ellenwood,"1600 block of Panola Rd",3,1,0,0,0,N/A
285123,"January 26, 2015",California,Stockton,"1500 block of E. 9th Street",3,1,0,0,0,N/A
282956,"January 24, 2015","New York","Arverne (Queens)","231-11 148th Avenue",1,3,0,1,0,N/A
283041,"January 24, 2015",Nebraska,Omaha,"3402 Parker St",5,3,0,0,0,N/A
283115,"January 23, 2015",Massachusetts,Boston,"954 Parker Street",6,0,0,0,0,N/A
281663,"January 20, 2015",Tennessee,Clarksville,"321 Lansinger Lane",3,1,0,0,1,N/A
281039,"January 19, 2015",Texas,"San Antonio","1000 block of Gibbs St.",5,2,0,0,3,N/A
278927,"January 13, 2015",Illinois,Rockford,"700 block of Oakley Avenue",2,2,0,0,1,N/A
298773,"January 13, 2015",Virginia,Portsmouth,"4100 block of Portsmouth Boulevard",5,0,0,0,0,N/A
276845,"January 11, 2015","North Carolina","Hope Mills","1900 block of Gumberry Road",5,2,0,0,3,N/A
277480,"January 11, 2015",Florida,Lakeland,"7665 Chase Road",3,1,0,0,2,N/A
276766,"January 11, 2015",California,"San Jose","3840 Monterey Hwy",5,0,0,0,0,N/A
276536,"January 10, 2015",Kansas,Wichita,"4859 E Harry Street",2,2,0,0,1,N/A
276459,"January 9, 2015",California,"San Francisco","Laguna St and Page St",0,4,0,0,1,N/A
275986,"January 8, 2015",Massachusetts,Boston,"104 Harrishof Street",3,1,0,0,0,N/A
275064,"January 7, 2015",Tennessee,Chattanooga,"773 West Main Street",3,1,0,0,1,N/A
274867,"January 6, 2015",Florida,Miami,"1300 block of NW 62nd Street",3,1,0,0,0,N/A
273535,"January 4, 2015",Virginia,Roanoke,"3634 Shenandoah Ave NW",4,2,0,0,2,N/A
273397,"January 4, 2015",Texas,Dallas,"2000 block of Ben Hur St.",1,3,0,0,1,N/A
273965,"January 2, 2015",Georgia,Savannah,"500 block of W. 54th Street",4,1,0,0,1,N/A
272016,"January 1, 2015",Tennessee,Memphis,"I-240 and Poplar Ave",5,0,0,0,2,N/A
